sector,source_type,source_name,title,text,cleaned_text,Cost & ROI,Security & Privacy,Scalability & Tech,Sustainability & Green
manufacturing,Academic Paper,arXiv Repository,Enabling Automated Integration Testing of Smart Farming Applications via Digital Twin Prototypes,"Industry 4.0 represents a major technological shift that has the potential to transform the manufacturing industry, making it more efficient, productive, and sustainable. Smart farming is a concept that involves the use of advanced technologies to improve the efficiency and sustainability of agricultural practices. Industry 4.0 and smart farming are closely related, as many of the technologies used in smart farming are also used in Industry 4.0. Digital twins have the potential for cost-effective software development of such applications. With our Digital Twin Prototype approach, all sensor interfaces are integrated into the development process, and their inputs and outputs of the emulated hardware match those of the real hardware. The emulators respond to the same commands and return identically formatted data packages as their real counterparts, making the Digital Twin Prototype a valid source of a digital shadow, i.e. the Digital Twin Prototype is a prototype of the physical twin and can replace it for automated testing of the digital twin software. In this paper, we present a case study for employing our Digital Twin Prototype approach to automated testing of software for improving the making of silage with a smart farming application. Besides automated testing with continuous integration, we also discuss continuous deployment of modular Docker containers in this context.",industry represents major technological shift potential transform manufacturing industry making efficient productive sustainable smart farming concept involves use advanced technologies improve efficiency sustainability agricultural practices industry smart farming closely related many technologies used smart farming also used industry digital twins potential costeffective software development applications digital twin prototype approach sensor interfaces integrated development process inputs outputs emulated hardware match real hardware emulators respond commands return identically formatted data packages real counterparts making digital twin prototype valid source digital shadow ie digital twin prototype prototype physical twin replace automated testing digital twin software paper present case study employing digital twin prototype approach automated testing software improving making silage smart farming application besides automated testing continuous integration also discuss continuous deployment modular docker containers context,0.967,,0.967,0.967
manufacturing,Academic Paper,arXiv Repository,Potentials of the Metaverse for Robotized Applications in Industry 4.0 and Industry 5.0,"As a digital environment of interconnected virtual ecosystems driven by measured and synthesized data, the Metaverse has so far been mostly considered from its gaming perspective that closely aligns with online edutainment. Although it is still in its infancy and more research as well as standardization efforts remain to be done, the Metaverse could provide considerable advantages for smart robotized applications in the industry.Workflow efficiency, collective decision enrichment even for executives, as well as a natural, resilient, and sustainable robotized assistance for the workforce are potential advantages. Hence, the Metaverse could consolidate the connection between Industry 4.0 and Industry 5.0. This paper identifies and puts forward potential advantages of the Metaverse for robotized applications and highlights how these advantages support goals pursued by the Industry 4.0 and Industry 5.0 visions.   Keywords: Robotics, Metaverse, Digital Twin, VR/AR, AI/ML, Foundation Model;",digital environment interconnected virtual ecosystems driven measured synthesized data metaverse far mostly considered gaming perspective closely aligns online edutainment although still infancy research well standardization efforts remain done metaverse could provide considerable advantages smart robotized applications industryworkflow efficiency collective decision enrichment even executives well natural resilient sustainable robotized assistance workforce potential advantages hence metaverse could consolidate connection industry industry paper identifies puts forward potential advantages metaverse robotized applications highlights advantages support goals pursued industry industry visions keywords robotics metaverse digital twin vrar aiml foundation model,,,,
manufacturing,Academic Paper,arXiv Repository,Digital Twin As A Cost Reduction Method,"Many fields have been affected by the introduction of concepts such as sensors, industry 4.0, internet of things, machine learning and artificial intelligence in recent years. As a result of the interaction of cyber physical systems with these concepts, digital twin model has emerged. The concept of digital twin has been used in many areas with its emergence. The use of this model has made significant gains, especially in decision making processes. The gains in decision making processes contribute to every field and cause changes in terms of cost. In this study, the historical development of the concept of digital twin has been mentioned and general information about the usage areas of digital twin has been given. In the light of this information, the cost effect of the digital twin model, therefore its appearance from the cost accounting window and its use as a cost reduction method were evaluated. This study was carried out in order to shed light on the studies with the insufficient resources in the Turkish literature and the cost accounting perspective.",many fields affected introduction concepts sensors industry internet things machine learning artificial intelligence recent years result interaction cyber physical systems concepts digital twin model emerged concept digital twin used many areas emergence use model made significant gains especially decision making processes gains decision making processes contribute every field cause changes terms cost study historical development concept digital twin mentioned general information usage areas digital twin given light information cost effect digital twin model therefore appearance cost accounting window use cost reduction method evaluated study carried order shed light studies insufficient resources turkish literature cost accounting perspective,0.796,0.796,,
manufacturing,Academic Paper,arXiv Repository,Embedded Software Development with Digital Twins: Specific Requirements for Small and Medium-Sized Enterprises,"The transformation to Industry 4.0 changes the way embedded software systems are developed. Digital twins have the potential for cost-effective software development and maintenance strategies. With reduced costs and faster development cycles, small and medium-sized enterprises (SME) have the chance to grow with new smart products. We interviewed SMEs about their current development processes. In this paper, we present the first results of these interviews. First results show that real-time requirements prevent, to date, a Software-in-the-Loop development approach, due to a lack of proper tooling. Security/safety concerns, and the accessibility of hardware are the main impediments. Only temporary access to the hardware leads to Software-in-the-Loop development approaches based on simulations/emulators. Yet, this is not in all use cases possible. All interviewees see the potential of Software-in-the-Loop approaches and digital twins with regard to quality and customization. One reason it will take some effort to convince engineers, is the conservative nature of the embedded community, particularly in SMEs.",transformation industry changes way embedded software systems developed digital twins potential costeffective software development maintenance strategies reduced costs faster development cycles small mediumsized enterprises sme chance grow new smart products interviewed smes current development processes paper present first results interviews first results show realtime requirements prevent date softwareintheloop development approach due lack proper tooling securitysafety concerns accessibility hardware main impediments temporary access hardware leads softwareintheloop development approaches based simulationsemulators yet use cases possible interviewees see potential softwareintheloop approaches digital twins regard quality customization one reason take effort convince engineers conservative nature embedded community particularly smes,0.542,0.542,,
manufacturing,Academic Paper,arXiv Repository,Graph Learning for Cognitive Digital Twins in Manufacturing Systems,"Future manufacturing requires complex systems that connect simulation platforms and virtualization with physical data from industrial processes. Digital twins incorporate a physical twin, a digital twin, and the connection between the two. Benefits of using digital twins, especially in manufacturing, are abundant as they can increase efficiency across an entire manufacturing life-cycle. The digital twin concept has become increasingly sophisticated and capable over time, enabled by rises in many technologies. In this paper, we detail the cognitive digital twin as the next stage of advancement of a digital twin that will help realize the vision of Industry 4.0. Cognitive digital twins will allow enterprises to creatively, effectively, and efficiently exploit implicit knowledge drawn from the experience of existing manufacturing systems. They also enable more autonomous decisions and control, while improving the performance across the enterprise (at scale). This paper presents graph learning as one potential pathway towards enabling cognitive functionalities in manufacturing digital twins. A novel approach to realize cognitive digital twins in the product design stage of manufacturing that utilizes graph learning is presented.",future manufacturing requires complex systems connect simulation platforms virtualization physical data industrial processes digital twins incorporate physical twin digital twin connection two benefits using digital twins especially manufacturing abundant increase efficiency across entire manufacturing lifecycle digital twin concept become increasingly sophisticated capable time enabled rises many technologies paper detail cognitive digital twin next stage advancement digital twin help realize vision industry cognitive digital twins allow enterprises creatively effectively efficiently exploit implicit knowledge drawn experience existing manufacturing systems also enable autonomous decisions control improving performance across enterprise scale paper presents graph learning one potential pathway towards enabling cognitive functionalities manufacturing digital twins novel approach realize cognitive digital twins product design stage manufacturing utilizes graph learning presented,,,0.982,
manufacturing,Academic Paper,arXiv Repository,Framework to model virtual factories: a digital twin view,"The digital twin has emerged as a technology to predict the undesirables, and ensure desired performance of complex systems. Although digital twins have got attention in the manufacturing research spectrum, yet their industrial application has been limited. Virtual simulations are considered an integral part of a digital twin, but a challenge is the lack of structured approaches to creating simulation models that can be extended as a digital twin. At the same time, the virtual models need to be accurate and flexible enough to be updated along the life cycle of the factory as desired in a digital twin. This paper presents a framework for virtual modeling of factories that can be extended as a digital twin. The case of a manufacturing company is presented to model and simulate a manufacturing system in a structured yet flexible way.",digital twin emerged technology predict undesirables ensure desired performance complex systems although digital twins got attention manufacturing research spectrum yet industrial application limited virtual simulations considered integral part digital twin challenge lack structured approaches creating simulation models extended digital twin time virtual models need accurate flexible enough updated along life cycle factory desired digital twin paper presents framework virtual modeling factories extended digital twin case manufacturing company presented model simulate manufacturing system structured yet flexible way,,,,
manufacturing,Academic Paper,arXiv Repository,Digital Twin-Assisted Controlling of AGVs in Flexible Manufacturing Environments,"Digital Twins are increasingly being introduced for smart manufacturing systems to improve the efficiency of the main disciplines of such systems. Formal techniques, such as graphs, are a common way of describing Digital Twin models, allowing broad types of tools to provide Digital Twin based services such as fault detection in production lines. Obtaining correct and complete formal Digital Twins of physical systems can be a complicated and time consuming process, particularly for manufacturing systems with plenty of physical objects and the associated manufacturing processes. Automatic generation of Digital Twins is an emerging research field and can reduce time and costs. In this paper, we focus on the generation of Digital Twins for flexible manufacturing systems with Automated Guided Vehicles (AGVs) on the factory floor. In particular, we propose an architectural framework and the associated design choices and software development tools that facilitate automatic generation of Digital Twins for AGVs. Specifically, the scope of the generated digital twins is controlling AGVs in the factory floor. To this end, we focus on different control levels of AGVs and utilize graph theory to generate the graph-based Digital Twin of the factory floor.",digital twins increasingly introduced smart manufacturing systems improve efficiency main disciplines systems formal techniques graphs common way describing digital twin models allowing broad types tools provide digital twin based services fault detection production lines obtaining correct complete formal digital twins physical systems complicated time consuming process particularly manufacturing systems plenty physical objects associated manufacturing processes automatic generation digital twins emerging research field reduce time costs paper focus generation digital twins flexible manufacturing systems automated guided vehicles agvs factory floor particular propose architectural framework associated design choices software development tools facilitate automatic generation digital twins agvs specifically scope generated digital twins controlling agvs factory floor end focus different control levels agvs utilize graph theory generate graphbased digital twin factory floor,0.743,,,
manufacturing,Academic Paper,arXiv Repository,Self-Adaptive Manufacturing with Digital Twins,"Digital Twins are part of the vision of Industry 4.0 to represent, control, predict, and optimize the behavior of Cyber-Physical Production Systems (CPPSs). These CPPSs are long-living complex systems deployed to and configured for diverse environments. Due to specific deployment, configuration, wear and tear, or other environmental effects, their behavior might diverge from the intended behavior over time. Properly adapting the configuration of CPPSs then relies on the expertise of human operators. Digital Twins (DTs) that reify this expertise and learn from it to address unforeseen challenges can significantly facilitate self-adaptive manufacturing where experience is very specific and, hence, insufficient to employ deep learning techniques. We leverage the explicit modeling of domain expertise through case-based reasoning to improve the capabilities of Digital Twins for adapting to such situations. To this effect, we present a modeling framework for self-adaptive manufacturing that supports modeling domain-specific cases, describing rules for case similarity and case-based reasoning within a modular Digital Twin. Automatically configuring Digital Twins based on explicitly modeled domain expertise can improve manufacturing times, reduce wastage, and, ultimately, contribute to better sustainable manufacturing.",digital twins part vision industry represent control predict optimize behavior cyberphysical production systems cppss cppss longliving complex systems deployed configured diverse environments due specific deployment configuration wear tear environmental effects behavior might diverge intended behavior time properly adapting configuration cppss relies expertise human operators digital twins dts reify expertise learn address unforeseen challenges significantly facilitate selfadaptive manufacturing experience specific hence insufficient employ deep learning techniques leverage explicit modeling domain expertise casebased reasoning improve capabilities digital twins adapting situations effect present modeling framework selfadaptive manufacturing supports modeling domainspecific cases describing rules case similarity casebased reasoning within modular digital twin automatically configuring digital twins based explicitly modeled domain expertise improve manufacturing times reduce wastage ultimately contribute better sustainable manufacturing,,0.94,,
manufacturing,Academic Paper,arXiv Repository,Photogrammetry for Digital Twinning Industry 4.0 (I4) Systems,"The onset of Industry 4.0 is rapidly transforming the manufacturing world through the integration of cloud computing, machine learning (ML), artificial intelligence (AI), and universal network connectivity, resulting in performance optimization and increase productivity. Digital Twins (DT) are one such transformational technology that leverages software systems to replicate physical process behavior, representing the physical process in a digital environment. This paper aims to explore the use of photogrammetry (which is the process of reconstructing physical objects into virtual 3D models using photographs) and 3D Scanning techniques to create accurate visual representation of the 'Physical Process', to interact with the ML/AI based behavior models. To achieve this, we have used a readily available consumer device, the iPhone 15 Pro, which features stereo vision capabilities, to capture the depth of an Industry 4.0 system. By processing these images using 3D scanning tools, we created a raw 3D model for 3D modeling and rendering software for the creation of a DT model. The paper highlights the reliability of this method by measuring the error rate in between the ground truth (measurements done manually using a tape measure) and the final 3D model created using this method. The overall mean error is 4.97\% and the overall standard deviation error is 5.54\% between the ground truth measurements and their photogrammetry counterparts. The results from this work indicate that photogrammetry using consumer-grade devices can be an efficient and cost-efficient approach to creating DTs for smart manufacturing, while the approaches flexibility allows for iterative improvements of the models over time.",onset industry rapidly transforming manufacturing world integration cloud computing machine learning ml artificial intelligence ai universal network connectivity resulting performance optimization increase productivity digital twins dt one transformational technology leverages software systems replicate physical process behavior representing physical process digital environment paper aims explore use photogrammetry process reconstructing physical objects virtual models using photographs scanning techniques create accurate visual representation physical process interact mlai based behavior models achieve used readily available consumer device iphone pro features stereo vision capabilities capture depth industry system processing images using scanning tools created raw model modeling rendering software creation dt model paper highlights reliability method measuring error rate ground truth measurements done manually using tape measure final model created using method overall mean error overall standard deviation error ground truth measurements photogrammetry counterparts results work indicate photogrammetry using consumergrade devices efficient costefficient approach creating dts smart manufacturing approaches flexibility allows iterative improvements models time,0.969,,0.969,
manufacturing,Academic Paper,arXiv Repository,Security and Privacy of Digital Twins for Advanced Manufacturing: A Survey,"In Industry 4.0, the digital twin is one of the emerging technologies, offering simulation abilities to predict, refine, and interpret conditions and operations, where it is crucial to emphasize a heightened concentration on the associated security and privacy risks. To be more specific, the adoption of digital twins in the manufacturing industry relies on integrating technologies like cyber-physical systems, the Industrial Internet of Things, virtualization, and advanced manufacturing. The interactions of these technologies give rise to numerous security and privacy vulnerabilities that remain inadequately explored. Towards that end, this paper analyzes the cybersecurity threats of digital twins for advanced manufacturing in the context of data collection, data sharing, machine learning and deep learning, and system-level security and privacy. We also provide several solutions to the threats in those four categories that can help establish more trust in digital twins.",industry digital twin one emerging technologies offering simulation abilities predict refine interpret conditions operations crucial emphasize heightened concentration associated security privacy risks specific adoption digital twins manufacturing industry relies integrating technologies like cyberphysical systems industrial internet things virtualization advanced manufacturing interactions technologies give rise numerous security privacy vulnerabilities remain inadequately explored towards end paper analyzes cybersecurity threats digital twins advanced manufacturing context data collection data sharing machine learning deep learning systemlevel security privacy also provide several solutions threats four categories help establish trust digital twins,,0.917,,
manufacturing,Academic Paper,arXiv Repository,Generation of Asset Administration Shell with Large Language Model Agents: Toward Semantic Interoperability in Digital Twins in the Context of Industry 4.0,"This research introduces a novel approach for achieving semantic interoperability in digital twins and assisting the creation of Asset Administration Shell (AAS) as digital twin model within the context of Industry 4.0. The foundational idea of our research is that the communication based on semantics and the generation of meaningful textual data are directly linked, and we posit that these processes are equivalent if the exchanged information can be serialized in text form. Based on this, we construct a ""semantic node"" data structure in our research to capture the semantic essence of textual data. Then, a system powered by large language models is designed and implemented to process the ""semantic node"" and generate standardized digital twin models from raw textual data collected from datasheets describing technical assets. Our evaluation demonstrates an effective generation rate of 62-79%, indicating a substantial proportion of the information from the source text can be translated error-free to the target digital twin instance model with the generative capability of large language models. This result has a direct application in the context of Industry 4.0, and the designed system is implemented as a data model generation tool for reducing the manual effort in creating AAS model. In our evaluation, a comparative analysis of different LLMs and an in-depth ablation study of Retrieval-Augmented Generation (RAG) mechanisms provide insights into the effectiveness of LLM systems for interpreting technical concepts and translating data. Our findings emphasize LLMs' capability to automate AAS instance creation and contribute to the broader field of semantic interoperability for digital twins in industrial applications. The prototype implementation and evaluation results are presented on our GitHub Repository: https://github.com/YuchenXia/AASbyLLM.",research introduces novel approach achieving semantic interoperability digital twins assisting creation asset administration shell aas digital twin model within context industry foundational idea research communication based semantics generation meaningful textual data directly linked posit processes equivalent exchanged information serialized text form based construct semantic node data structure research capture semantic essence textual data system powered large language models designed implemented process semantic node generate standardized digital twin models raw textual data collected datasheets describing technical assets evaluation demonstrates effective generation rate indicating substantial proportion information source text translated errorfree target digital twin instance model generative capability large language models result direct application context industry designed system implemented data model generation tool reducing manual effort creating aas model evaluation comparative analysis different llms indepth ablation study retrievalaugmented generation rag mechanisms provide insights effectiveness llm systems interpreting technical concepts translating data findings emphasize llms capability automate aas instance creation contribute broader field semantic interoperability digital twins industrial applications prototype implementation evaluation results presented github repository,,,0.979,
manufacturing,Academic Paper,arXiv Repository,Real-Time Decision-Making for Digital Twin in Additive Manufacturing with Model Predictive Control using Time-Series Deep Neural Networks,"Digital Twin -- a virtual replica of a physical system enabling real-time monitoring, model updating, prediction, and decision-making -- combined with recent advances in machine learning, offers new opportunities for proactive control strategies in autonomous manufacturing. However, achieving real-time decision-making with Digital Twins requires efficient optimization driven by accurate predictions of highly nonlinear manufacturing systems. This paper presents a simultaneous multi-step Model Predictive Control (MPC) framework for real-time decision-making, using a multivariate deep neural network, named Time-Series Dense Encoder (TiDE), as the surrogate model. Unlike conventional MPC models which only provide one-step ahead prediction, TiDE is capable of predicting future states within the prediction horizon in one shot (multi-step), significantly accelerating the MPC. Using Directed Energy Deposition (DED) additive manufacturing as a case study, we demonstrate the effectiveness of the proposed MPC in achieving melt pool temperature tracking to ensure part quality, while reducing porosity defects by regulating laser power to maintain melt pool depth constraints. In this work, we first show that TiDE is capable of accurately predicting melt pool temperature and depth. Second, we demonstrate that the proposed MPC achieves precise temperature tracking while satisfying melt pool depth constraints within a targeted dilution range (10\%-30\%), reducing potential porosity defects. Compared to PID controller, the MPC results in smoother and less fluctuating laser power profiles with competitive or superior melt pool temperature control performance. This demonstrates the MPC's proactive control capabilities, leveraging time-series prediction and real-time optimization, positioning it as a powerful tool for future Digital Twin applications and real-time process optimization in manufacturing.",digital twin virtual replica physical system enabling realtime monitoring model updating prediction decisionmaking combined recent advances machine learning offers new opportunities proactive control strategies autonomous manufacturing however achieving realtime decisionmaking digital twins requires efficient optimization driven accurate predictions highly nonlinear manufacturing systems paper presents simultaneous multistep model predictive control mpc framework realtime decisionmaking using multivariate deep neural network named timeseries dense encoder tide surrogate model unlike conventional mpc models provide onestep ahead prediction tide capable predicting future states within prediction horizon one shot multistep significantly accelerating mpc using directed energy deposition ded additive manufacturing case study demonstrate effectiveness proposed mpc achieving melt pool temperature tracking ensure part quality reducing porosity defects regulating laser power maintain melt pool depth constraints work first show tide capable accurately predicting melt pool temperature depth second demonstrate proposed mpc achieves precise temperature tracking satisfying melt pool depth constraints within targeted dilution range reducing potential porosity defects compared pid controller mpc results smoother less fluctuating laser power profiles competitive superior melt pool temperature control performance demonstrates mpcs proactive control capabilities leveraging timeseries prediction realtime optimization positioning powerful tool future digital twin applications realtime process optimization manufacturing,,,,0.984
manufacturing,Academic Paper,arXiv Repository,Mixed Reality Interface for Digital Twin of Plant Factory,"An easier and intuitive interface architecture is necessary for digital twin of plant factory. I suggest an immersive and interactive mixed reality interface for digital twin models of smart farming, for remote work rather than simulation of components. The environment is constructed with UI display and a streaming background scene, which is a real time scene taken from camera device located in the plant factory, processed with deformable neural radiance fields. User can monitor and control the remote plant factory facilities with HMD or 2D display based mixed reality environment. This paper also introduces detailed concept and describes the system architecture to implement suggested mixed reality interface.",easier intuitive interface architecture necessary digital twin plant factory suggest immersive interactive mixed reality interface digital twin models smart farming remote work rather simulation components environment constructed ui display streaming background scene real time scene taken camera device located plant factory processed deformable neural radiance fields user monitor control remote plant factory facilities hmd display based mixed reality environment paper also introduces detailed concept describes system architecture implement suggested mixed reality interface,,,,
manufacturing,Academic Paper,arXiv Repository,"Leveraging Industry 4.0 -- Deep Learning, Surrogate Model and Transfer Learning with Uncertainty Quantification Incorporated into Digital Twin for Nuclear System","Industry 4.0 targets the conversion of the traditional industries into intelligent ones through technological revolution. This revolution is only possible through innovation, optimization, interconnection, and rapid decision-making capability. Numerical models are believed to be the key components of Industry 4.0, facilitating quick decision-making through simulations instead of costly experiments. However, numerical investigation of precise, high-fidelity models for optimization or decision-making is usually time-consuming and computationally expensive. In such instances, data-driven surrogate models are excellent substitutes for fast computational analysis and the probabilistic prediction of the output parameter for new input parameters. The emergence of Internet of Things (IoT) and Machine Learning (ML) has made the concept of surrogate modeling even more viable. However, these surrogate models contain intrinsic uncertainties, originate from modeling defects, or both. These uncertainties, if not quantified and minimized, can produce a skewed result. Therefore, proper implementation of uncertainty quantification techniques is crucial during optimization, cost reduction, or safety enhancement processes analysis. This chapter begins with a brief overview of the concept of surrogate modeling, transfer learning, IoT and digital twins. After that, a detailed overview of uncertainties, uncertainty quantification frameworks, and specifics of uncertainty quantification methodologies for a surrogate model linked to a digital twin is presented. Finally, the use of uncertainty quantification approaches in the nuclear industry has been addressed.",industry targets conversion traditional industries intelligent ones technological revolution revolution possible innovation optimization interconnection rapid decisionmaking capability numerical models believed key components industry facilitating quick decisionmaking simulations instead costly experiments however numerical investigation precise highfidelity models optimization decisionmaking usually timeconsuming computationally expensive instances datadriven surrogate models excellent substitutes fast computational analysis probabilistic prediction output parameter new input parameters emergence internet things iot machine learning ml made concept surrogate modeling even viable however surrogate models contain intrinsic uncertainties originate modeling defects uncertainties quantified minimized produce skewed result therefore proper implementation uncertainty quantification techniques crucial optimization cost reduction safety enhancement processes analysis chapter begins brief overview concept surrogate modeling transfer learning iot digital twins detailed overview uncertainties uncertainty quantification frameworks specifics uncertainty quantification methodologies surrogate model linked digital twin presented finally use uncertainty quantification approaches nuclear industry addressed,0.25,,,
manufacturing,Academic Paper,arXiv Repository,Digital Twins for Industry 4.0 in the 6G Era,"Having the Fifth Generation (5G) mobile communication system recently rolled out in many countries, the wireless community is now setting its eyes on the next era of Sixth Generation (6G). Inheriting from 5G its focus on industrial use cases, 6G is envisaged to become the infrastructural backbone of future intelligent industry. Especially, a combination of 6G and the emerging technologies of Digital Twins (DT) will give impetus to the next evolution of Industry 4.0 (I4.0) systems. This article provides a survey in the research area of 6G-empowered industrial DT system. With a novel vision of 6G industrial DT ecosystem, this survey discusses the ambitions and potential applications of industrial DT in the 6G era, identifying the emerging challenges as well as the key enabling technologies. The introduced ecosystem is supposed to bridge the gaps between humans, machines, and the data infrastructure, and therewith enable numerous novel application scenarios.",fifth generation g mobile communication system recently rolled many countries wireless community setting eyes next era sixth generation g inheriting g focus industrial use cases g envisaged become infrastructural backbone future intelligent industry especially combination g emerging technologies digital twins dt give impetus next evolution industry systems article provides survey research area gempowered industrial dt system novel vision g industrial dt ecosystem survey discusses ambitions potential applications industrial dt g era identifying emerging challenges well key enabling technologies introduced ecosystem supposed bridge gaps humans machines data infrastructure therewith enable numerous novel application scenarios,,,0.875,
manufacturing,Academic Paper,arXiv Repository,Ubiquitous knowledge empowers the Smart Factory: The impacts of a Service-oriented Digital Twin on enterprises' performance,"While the Industry 4.0 is idolizing the potential of an artificial intelligence embedded into ""things"", it is neglecting the role of the human component, which is still indispensable in different manufacturing activities, such as a machine setup or maintenance operations. The present research study first proposes an Industrial Internet pyramid as emergent human-centric manufacturing paradigm within Industry 4.0 in which central is the role of a Ubiquitous Knowledge about the manufacturing system intuitively accessed and used by the manufacturing employees. Second, the prototype of a Service-oriented Digital Twin, which leverage on a flexible ontology-oriented knowledge structure and on augmented reality combined to a vocal interaction system for an intuitive knowledge retrieval and fruition, has been designed and developed to deliver this manufacturing knowledge. Two test-beds, complimentary for the problems in practice (the former on the maintenance-production interface in a large enterprise, the latter majorly focused in production and setups in a small and medium enterprise), show the significant benefits in terms of time, costs and process quality, thus validating the approach proposed. This research shows that a human-centric and knowledge-driven approach can drive the performance of Industry 4.0 initiatives and lead a Smart Factory towards its full potential.",industry idolizing potential artificial intelligence embedded things neglecting role human component still indispensable different manufacturing activities machine setup maintenance operations present research study first proposes industrial internet pyramid emergent humancentric manufacturing paradigm within industry central role ubiquitous knowledge manufacturing system intuitively accessed used manufacturing employees second prototype serviceoriented digital twin leverage flexible ontologyoriented knowledge structure augmented reality combined vocal interaction system intuitive knowledge retrieval fruition designed developed deliver manufacturing knowledge two testbeds complimentary problems practice former maintenanceproduction interface large enterprise latter majorly focused production setups small medium enterprise show significant benefits terms time costs process quality thus validating approach proposed research shows humancentric knowledgedriven approach drive performance industry initiatives lead smart factory towards full potential,0.917,,,
manufacturing,Academic Paper,arXiv Repository,Ontologies in Digital Twins: A Systematic Literature Review,"Digital Twins (DT) facilitate monitoring and reasoning processes in cyber-physical systems. They have progressively gained popularity over the past years because of intense research activity and industrial advancements. Cognitive Twins is a novel concept, recently coined to refer to the involvement of Semantic Web technology in DTs. Recent studies address the relevance of ontologies and knowledge graphs in the context of DTs, in terms of knowledge representation, interoperability and automatic reasoning. However, there is no comprehensive analysis of how semantic technologies, and specifically ontologies, are utilized within DTs. This Systematic Literature Review (SLR) is based on the analysis of 82 research articles, that either propose or benefit from ontologies with respect to DT. The paper uses different analysis perspectives, including a structural analysis based on a reference DT architecture, and an application-specific analysis to specifically address the different domains, such as Manufacturing and Infrastructure. The review also identifies open issues and possible research directions on the usage of ontologies and knowledge graphs in DTs.",digital twins dt facilitate monitoring reasoning processes cyberphysical systems progressively gained popularity past years intense research activity industrial advancements cognitive twins novel concept recently coined refer involvement semantic web technology dts recent studies address relevance ontologies knowledge graphs context dts terms knowledge representation interoperability automatic reasoning however comprehensive analysis semantic technologies specifically ontologies utilized within dts systematic literature review slr based analysis research articles either propose benefit ontologies respect dt paper uses different analysis perspectives including structural analysis based reference dt architecture applicationspecific analysis specifically address different domains manufacturing infrastructure review also identifies open issues possible research directions usage ontologies knowledge graphs dts,,0.937,0.937,
manufacturing,Academic Paper,arXiv Repository,"About Digital Twins, agents, and multiagent systems: a cross-fertilisation journey","Digital Twins (DTs) are rapidly emerging as a fundamental brick of engineering cyber-physical systems, but their notion is still mostly bound to specific business domains (e.g. manufacturing), goals (e.g. product design), or application domains (e.g. the Internet of Things). As such, their value as general purpose engineering abstractions is yet to be fully revealed. In this paper, we relate DTs with agents and multiagent systems, as the latter are arguably the most rich abstractions available for the engineering of complex socio-technical and cyber-physical systems, and the former could both fill in some gaps in agent-oriented engineering and benefit from an agent-oriented interpretation -- in a cross-fertilisation journey.",digital twins dts rapidly emerging fundamental brick engineering cyberphysical systems notion still mostly bound specific business domains eg manufacturing goals eg product design application domains eg internet things value general purpose engineering abstractions yet fully revealed paper relate dts agents multiagent systems latter arguably rich abstractions available engineering complex sociotechnical cyberphysical systems former could fill gaps agentoriented engineering benefit agentoriented interpretation crossfertilisation journey,,0.791,,
manufacturing,Academic Paper,arXiv Repository,Towards Smart Manufacturing Metaverse via Digital Twinning in Extended Reality,"The rapid evolution of modern manufacturing systems is driven by the integration of emerging metaverse technologies such as artificial intelligence (AI), digital twin (DT) with different forms of extended reality (XR) like virtual reality (VR), augmented reality (AR), and mixed reality (MR). These advances confront manufacturing workers with complex and evolving environments that demand digital literacy for problem solving in the future workplace. However, manufacturing industry faces a critical shortage of skilled workforce with digital literacy in the world. Further, global pandemic has significantly changed how people work and collaborate digitally and remotely. There is an urgent need to rethink digital platformization and leverage emerging technologies to propel industrial evolution toward human-centered manufacturing metaverse (MfgVerse). This paper presents a forward-looking perspective on the development of smart MfgVerse, highlighting current efforts in learning factory, cognitive digital twinning, and the new sharing economy of manufacturing-as-a-service (MaaS). MfgVerse is converging into multiplex networks, including a social network of human stakeholders, an interconnected network of manufacturing things or agents (e.g., machines, robots, facilities, material handling systems), a network of digital twins of physical things, as well as auxiliary networks of sales, supply chain, logistics, and remanufacturing systems. We also showcase the design and development of a learning factory for workforce training in extended reality. Finally, future directions, challenges, and opportunities are discussed for human-centered manufacturing metaverse. We hope this work helps stimulate more comprehensive studies and in-depth research efforts to advance MfgVerse technologies.",rapid evolution modern manufacturing systems driven integration emerging metaverse technologies artificial intelligence ai digital twin dt different forms extended reality xr like virtual reality vr augmented reality ar mixed reality mr advances confront manufacturing workers complex evolving environments demand digital literacy problem solving future workplace however manufacturing industry faces critical shortage skilled workforce digital literacy world global pandemic significantly changed people work collaborate digitally remotely urgent need rethink digital platformization leverage emerging technologies propel industrial evolution toward humancentered manufacturing metaverse mfgverse paper presents forwardlooking perspective development smart mfgverse highlighting current efforts learning factory cognitive digital twinning new sharing economy manufacturingasaservice maas mfgverse converging multiplex networks including social network human stakeholders interconnected network manufacturing things agents eg machines robots facilities material handling systems network digital twins physical things well auxiliary networks sales supply chain logistics remanufacturing systems also showcase design development learning factory workforce training extended reality finally future directions challenges opportunities discussed humancentered manufacturing metaverse hope work helps stimulate comprehensive studies indepth research efforts advance mfgverse technologies,,,0.955,
